 ,Label,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
5772,processed,618.403,64889.294,1441.514,317.020,1441.514,317.023,107.060,33.545,23.472,112.723,0.678,1.429,0.700,0.815
5773,processed,1446.829,64789.990,384.534,323.203,384.531,323.199,142.828,43.762,42.095,176.138,0.891,1.040,0.962,0.940
5774,processed,1190.133,64743.702,1268.076,320.304,1268.076,320.302,130.978,41.365,36.633,151.928,0.872,1.129,0.886,0.931
5775,processed,1218.136,64789.295,200.989,323.002,200.986,323.001,134.557,41.113,37.725,108.147,0.845,1.090,0.918,0.917
5776,processed,1358.152,64772.491,290.165,325.056,290.156,325.050,140.143,42.017,41.156,154.070,0.869,1.021,0.980,0.932
5777,processed,1127.126,64772.166,470.401,321.768,470.401,321.768,125.021,38.430,37.343,79.457,0.906,1.029,0.972,0.944
5778,processed,1311.480,64687.158,919.684,324.634,919.686,324.637,134.557,41.398,40.336,6.523,0.910,1.026,0.974,0.947
5779,processed,1197.134,64778.374,108.611,326.252,108.614,326.251,129.712,41.989,36.301,161.820,0.894,1.157,0.865,0.933
5780,processed,1227.471,64786.848,743.357,326.949,743.358,326.951,132.767,41.343,37.803,160.961,0.875,1.094,0.914,0.937
5781,processed,1022.115,64876.123,22.035,325.269,22.037,325.270,121.965,37.161,35.021,140.278,0.863,1.061,0.942,0.925
5782,processed,1304.479,64782.395,832.098,329.124,832.097,329.126,132.397,41.922,39.619,107.375,0.935,1.058,0.945,0.958
5783,processed,1094.456,64850.928,1395.290,336.138,1395.289,336.134,140.514,41.207,33.818,110.451,0.697,1.218,0.821,0.836
5784,processed,67.674,64911.379,1424.760,321.509,1424.761,321.510,29.874,10.771,8.000,114.145,0.953,1.346,0.743,0.841
5785,processed,1369.820,64740.649,1310.218,338.983,1310.225,338.982,141.038,43.241,40.335,142.000,0.865,1.072,0.933,0.936
5786,processed,898.434,64838.309,153.077,339.302,153.077,339.305,114.960,34.799,32.872,101.570,0.854,1.059,0.945,0.914
5787,processed,1397.823,64789.865,1223.072,342.482,1223.069,342.479,141.779,43.544,40.873,163.739,0.874,1.065,0.939,0.934
5788,processed,1157.463,64866.125,1482.950,341.178,1482.945,341.180,142.304,40.838,36.087,93.718,0.718,1.132,0.884,0.870
5789,processed,77.009,64937.061,1534.207,325.867,1534.207,325.867,33.825,10.339,9.483,86.117,0.846,1.090,0.917,0.825
5790,processed,1157.463,64743.538,514.364,342.197,514.365,342.195,129.341,39.553,37.259,149.686,0.869,1.062,0.942,0.931
5791,processed,1101.457,64758.508,606.979,343.881,606.979,343.881,125.545,38.421,36.501,147.115,0.878,1.053,0.950,0.937
5792,processed,1243.806,64725.927,1141.416,344.416,1141.427,344.421,134.403,42.278,37.458,166.708,0.865,1.129,0.886,0.927
5793,processed,1348.818,64744.486,242.520,348.295,242.518,348.297,136.193,42.686,40.233,0.932,0.914,1.061,0.943,0.947
5794,processed,1257.808,64794.148,429.569,348.430,429.565,348.428,134.033,40.712,39.337,152.969,0.880,1.035,0.966,0.934
5795,processed,1082.788,64817.901,68.176,348.457,68.171,348.461,130.607,39.332,35.051,176.527,0.798,1.122,0.891,0.906
5796,processed,2720.971,64752.703,1077.792,360.565,1077.802,360.568,270.904,92.573,37.424,151.924,0.466,2.474,0.404,0.803
5797,processed,1031.449,64752.174,345.071,348.675,345.069,348.673,118.910,36.854,35.634,65.161,0.917,1.034,0.967,0.944
5798,processed,2891.324,64729.593,898.480,361.980,898.474,361.978,285.502,95.988,38.352,153.349,0.446,2.503,0.400,0.799
5799,processed,1255.474,64800.455,701.926,351.456,701.924,351.454,134.557,41.028,38.962,165.335,0.871,1.053,0.950,0.938
5800,processed,1626.516,64749.766,791.965,355.735,791.969,355.733,150.574,46.560,44.479,113.505,0.902,1.047,0.955,0.945
5801,processed,1290.478,64639.967,962.623,350.777,962.624,350.780,132.767,41.047,40.030,126.057,0.920,1.025,0.975,0.957
5802,processed,7.001,64958.667,1549.252,334.292,1549.252,334.292,8.641,3.612,2.468,135.000,1.000,1.464,0.683,0.857
5803,processed,186.688,64913.875,1540.595,343.560,1540.596,343.559,52.897,16.881,14.081,52.981,0.838,1.199,0.834,0.879
5804,processed,1397.823,64707.973,1268.716,365.906,1268.714,365.905,140.514,42.376,41.999,127.169,0.890,1.009,0.991,0.945
5805,processed,1106.124,64792.422,1356.058,362.969,1356.058,362.968,123.231,39.945,35.258,162.410,0.915,1.133,0.883,0.946
5806,processed,842.428,64872.294,1524.718,362.236,1524.719,362.235,114.436,36.359,29.501,129.962,0.808,1.232,0.811,0.906
5807,processed,963.775,64824.472,1438.745,363.103,1438.745,363.098,138.507,35.824,34.254,166.919,0.631,1.046,0.956,0.859
5808,processed,1285.811,64723.960,1184.230,368.483,1184.228,368.484,133.291,41.209,39.728,5.361,0.909,1.037,0.964,0.946
5809,processed,1358.152,64752.828,196.350,372.225,196.345,372.223,141.038,43.776,39.503,105.828,0.858,1.108,0.902,0.930
5810,processed,1418.826,64719.750,473.768,370.265,473.769,370.264,139.773,44.122,40.944,7.078,0.913,1.078,0.928,0.954
5811,processed,1374.487,64802.295,652.086,371.019,652.084,371.016,137.088,42.025,41.643,11.499,0.919,1.009,0.991,0.949
5812,processed,1311.480,64819.100,384.243,372.438,384.238,372.438,136.193,41.367,40.366,160.470,0.889,1.025,0.976,0.939
5813,processed,7.001,64956.000,543.066,353.642,543.066,353.642,10.431,5.171,1.724,90.000,0.809,3.000,0.333,1.000
5814,processed,1227.471,64778.559,565.524,370.077,565.526,370.077,131.131,40.997,38.121,11.259,0.897,1.075,0.930,0.941
5815,processed,1131.793,64753.847,107.615,371.614,107.617,371.615,124.126,39.580,36.408,139.687,0.923,1.087,0.920,0.946
5816,processed,1687.189,64679.503,1007.738,374.422,1007.731,374.415,164.431,49.509,43.390,160.562,0.784,1.141,0.876,0.910
5817,processed,1451.496,64749.019,285.216,374.245,285.214,374.241,142.828,45.194,40.893,9.684,0.894,1.105,0.905,0.946
5818,processed,1407.158,64819.048,745.941,380.495,745.942,380.493,143.723,43.190,41.483,110.352,0.856,1.041,0.960,0.928
5819,processed,1283.477,64732.860,835.653,381.397,835.654,381.395,133.816,41.776,39.117,152.928,0.901,1.068,0.936,0.951
5820,processed,1330.149,64808.296,1396.654,385.253,1396.659,385.252,145.359,42.203,40.129,176.597,0.791,1.052,0.951,0.903
5821,processed,1563.508,64722.218,521.766,391.415,521.763,391.415,148.938,46.062,43.218,126.438,0.886,1.066,0.938,0.944
5822,processed,1176.132,64808.018,1311.084,386.940,1311.088,386.938,128.076,40.063,37.378,137.683,0.901,1.072,0.933,0.947
5823,processed,1232.138,64799.246,1227.094,390.944,1227.093,390.944,132.767,40.866,38.389,151.685,0.878,1.065,0.939,0.938
5824,processed,1316.147,64853.248,1491.249,391.358,1491.249,391.358,142.304,43.644,38.396,165.739,0.817,1.137,0.880,0.922
5825,processed,1430.494,64716.777,1142.622,394.232,1142.611,394.226,144.093,43.715,41.664,136.256,0.866,1.049,0.953,0.937
5826,processed,1330.149,64810.200,68.858,396.860,68.859,396.863,135.452,43.161,39.239,38.647,0.911,1.100,0.909,0.941
5827,processed,1211.136,64754.366,428.451,395.570,428.450,395.566,128.446,41.069,37.548,170.853,0.922,1.094,0.914,0.950
5828,processed,1428.160,64739.605,609.352,397.042,609.349,397.039,141.409,43.924,41.399,156.843,0.897,1.061,0.943,0.939
5829,processed,984.777,64745.059,239.610,394.279,239.609,394.280,118.015,38.423,32.633,166.761,0.889,1.177,0.849,0.936
5830,processed,1313.814,64724.561,1056.981,397.552,1056.981,397.551,135.452,42.235,39.607,157.980,0.900,1.066,0.938,0.950
5831,processed,1421.159,64650.112,966.678,400.235,966.684,400.237,145.512,44.580,40.589,155.332,0.843,1.098,0.910,0.926
5832,processed,1393.156,64758.864,337.608,401.346,337.607,401.344,138.507,43.482,40.795,163.024,0.913,1.066,0.938,0.951
5833,processed,942.772,64837.121,154.531,398.960,154.533,398.958,120.546,38.068,31.532,178.588,0.815,1.207,0.828,0.906
5834,processed,1311.480,64768.819,702.989,402.691,702.989,402.693,147.519,43.172,38.679,144.183,0.757,1.116,0.896,0.918
5835,processed,1393.156,64709.231,878.078,402.973,878.080,402.968,143.569,43.604,40.680,13.735,0.849,1.072,0.933,0.934
5836,processed,1255.474,64751.970,789.022,407.029,789.026,407.029,134.033,41.427,38.587,127.771,0.878,1.074,0.931,0.943
5837,processed,1290.478,64815.193,1444.701,406.995,1444.704,406.992,136.717,41.268,39.815,176.314,0.868,1.036,0.965,0.933
5838,processed,1073.454,64847.870,1356.884,407.882,1356.885,407.883,124.126,37.598,36.352,46.247,0.876,1.034,0.967,0.927
5839,processed,1183.133,64779.438,1185.385,414.906,1185.385,414.907,128.817,40.827,36.898,176.533,0.896,1.106,0.904,0.941
5840,processed,2566.954,64785.252,1250.852,427.473,1250.850,427.472,259.207,88.517,36.923,31.363,0.480,2.397,0.417,0.784
5841,processed,1484.166,64741.503,479.521,418.923,479.518,418.923,146.778,45.798,41.262,135.130,0.866,1.110,0.901,0.943
5842,processed,1262.475,64729.874,566.028,417.082,566.027,417.079,132.397,41.392,38.834,144.906,0.905,1.066,0.938,0.944
5843,processed,1614.848,64769.288,654.844,423.583,654.844,423.581,153.476,46.683,44.043,80.415,0.862,1.060,0.943,0.928
5844,processed,1493.501,64766.358,1100.493,419.926,1100.498,419.929,141.409,44.779,42.466,124.584,0.939,1.054,0.948,0.955
5845,processed,60.673,64799.077,268.860,403.583,268.859,403.583,27.714,10.154,7.608,146.683,0.993,1.335,0.749,0.867
5846,processed,1423.493,64735.616,200.418,421.876,200.403,421.886,140.514,43.813,41.368,43.496,0.906,1.059,0.944,0.945
5847,processed,1379.155,64704.135,924.351,423.219,924.349,423.213,144.093,42.366,41.448,128.975,0.835,1.022,0.978,0.921
5848,processed,1313.814,64708.062,1011.025,421.220,1011.029,421.224,135.822,41.629,40.184,158.884,0.895,1.036,0.965,0.937
5849,processed,1278.810,64789.464,110.428,421.936,110.427,421.936,131.502,41.224,39.497,116.795,0.929,1.044,0.958,0.950
5850,processed,1061.786,64808.743,383.640,420.373,383.643,420.373,121.071,37.696,35.863,121.137,0.910,1.051,0.951,0.942
5851,processed,1208.802,64850.915,25.955,423.145,25.952,423.146,134.186,41.837,36.788,8.367,0.844,1.137,0.879,0.919
5852,processed,1488.833,64769.600,294.563,425.760,294.558,425.758,157.209,44.858,42.259,32.364,0.757,1.061,0.942,0.919
5853,processed,1589.178,64672.938,835.600,429.563,835.592,429.560,148.414,45.976,44.010,121.560,0.907,1.045,0.957,0.946
5854,processed,1187.800,64709.102,749.674,428.750,749.673,428.750,132.767,41.055,36.837,175.516,0.847,1.114,0.897,0.926
5855,processed,14.002,64947.000,729.689,413.473,729.689,413.473,16.017,6.529,2.731,61.138,0.686,2.391,0.418,0.706
5856,processed,1199.468,64783.776,1401.247,431.880,1401.247,431.881,132.767,40.727,37.499,168.527,0.855,1.086,0.921,0.924
5857,processed,1390.822,64718.255,1316.680,435.436,1316.677,435.431,138.878,42.785,41.390,39.267,0.906,1.034,0.967,0.942
5858,processed,1533.172,64696.670,524.683,441.776,524.681,441.778,146.624,46.025,42.413,168.887,0.896,1.085,0.922,0.947
5859,processed,1528.505,64781.942,246.229,445.033,246.227,445.033,149.526,45.093,43.158,99.482,0.859,1.045,0.957,0.937
5860,processed,1694.190,64730.216,428.754,445.033,428.748,445.028,165.326,48.092,44.854,148.346,0.779,1.072,0.933,0.917
5861,processed,7.001,64944.667,596.023,422.894,596.023,422.894,8.641,3.612,2.468,135.000,1.000,1.464,0.683,0.857
5862,processed,1453.830,64762.013,1058.275,446.238,1058.270,446.235,144.093,44.173,41.905,85.997,0.880,1.054,0.949,0.947
5863,processed,1346.484,64751.929,1146.546,443.106,1146.547,443.106,138.878,43.129,39.751,4.778,0.877,1.085,0.922,0.936
5864,processed,830.760,64876.152,1498.350,439.154,1498.349,439.153,129.712,36.110,29.292,146.639,0.620,1.233,0.811,0.809
5865,processed,1311.480,64817.133,155.664,447.427,155.664,447.423,137.983,41.239,40.491,78.420,0.866,1.018,0.982,0.926
5866,processed,1239.139,64765.996,610.413,446.820,610.411,446.823,133.662,40.320,39.130,9.170,0.872,1.030,0.970,0.937
5867,processed,1113.125,64826.115,68.738,446.788,68.737,446.787,124.867,39.339,36.027,37.180,0.897,1.092,0.916,0.938
5868,processed,1411.825,64701.469,967.539,448.435,967.540,448.439,143.198,43.815,41.027,169.527,0.865,1.068,0.936,0.938
5869,processed,1085.122,64751.935,338.839,447.822,338.842,447.820,121.965,37.724,36.624,178.982,0.917,1.030,0.971,0.942
5870,processed,1367.487,64684.556,701.043,450.098,701.040,450.098,150.050,44.298,39.305,115.926,0.763,1.127,0.887,0.909
5871,processed,1530.838,64672.585,884.333,453.808,884.335,453.807,147.148,44.852,43.457,69.818,0.888,1.032,0.969,0.956
5872,processed,1318.481,64700.658,790.087,455.965,790.087,455.965,138.136,42.242,39.741,26.307,0.868,1.063,0.941,0.938
5873,processed,1208.802,64801.826,1359.367,454.815,1359.370,454.819,131.502,41.840,36.786,171.341,0.878,1.137,0.879,0.933
5874,processed,984.777,64855.855,1451.552,453.465,1451.551,453.467,134.403,35.820,35.004,84.368,0.685,1.023,0.977,0.869
5875,processed,1197.134,64721.768,1276.497,458.919,1276.499,458.921,131.502,41.963,36.323,163.270,0.870,1.155,0.866,0.934
5876,processed,1381.488,64761.853,1192.362,464.270,1192.365,464.268,139.773,42.556,41.333,9.901,0.889,1.030,0.971,0.940
5877,processed,1344.151,64752.208,565.913,468.494,565.917,468.495,136.347,42.743,40.040,141.843,0.909,1.068,0.937,0.950
5878,processed,1169.131,64784.707,1103.815,468.286,1103.817,468.286,128.817,39.656,37.537,130.149,0.885,1.056,0.947,0.944
5879,processed,1250.807,64817.532,201.665,469.575,201.670,469.577,134.186,41.172,38.681,146.196,0.873,1.064,0.940,0.934
5880,processed,1383.822,64713.968,472.729,470.235,472.728,470.237,141.933,42.250,41.703,89.955,0.863,1.013,0.987,0.935
5881,processed,1610.180,64700.243,1013.809,471.385,1013.811,471.379,151.469,46.890,43.722,144.077,0.882,1.072,0.932,0.936
5882,processed,1614.848,64715.382,744.370,474.268,744.367,474.273,152.735,46.144,44.558,139.992,0.870,1.036,0.966,0.936
5883,processed,1164.464,64792.874,291.344,472.214,291.347,472.217,132.397,38.881,38.132,104.000,0.835,1.020,0.981,0.921
5884,processed,1029.115,64796.018,381.544,470.960,381.540,470.959,120.546,37.764,34.697,109.516,0.890,1.088,0.919,0.938
5885,processed,1358.152,64713.902,661.295,473.877,661.296,473.875,135.822,42.303,40.878,101.260,0.925,1.035,0.966,0.953
5886,processed,1227.471,64803.428,112.070,473.597,112.066,473.595,131.502,40.207,38.870,113.536,0.892,1.034,0.967,0.948
5887,processed,1267.142,64688.751,929.264,475.102,929.264,475.104,132.921,40.775,39.567,141.972,0.901,1.031,0.970,0.953
5888,processed,1458.497,64714.461,838.156,480.788,838.155,480.792,142.674,44.670,41.572,164.359,0.900,1.075,0.931,0.944
5889,processed,1309.147,64820.886,1411.342,480.728,1411.345,480.725,137.983,42.071,39.620,111.419,0.864,1.062,0.942,0.928
5890,processed,2.334,64967.000,1308.399,463.630,1308.399,463.630,4.321,1.724,1.724,0.000,1.000,1.000,1.000,1.000
5891,processed,1204.135,64767.393,1237.584,484.211,1237.582,484.214,129.866,39.674,38.644,158.538,0.897,1.027,0.974,0.952
5892,processed,1122.459,64782.270,1325.933,486.906,1325.930,486.907,127.922,40.290,35.472,119.531,0.862,1.136,0.880,0.929
5893,processed,632.404,64871.277,1500.821,483.726,1500.823,483.723,126.133,35.969,22.386,23.761,0.500,1.607,0.622,0.731
5894,processed,1577.510,64772.753,520.391,494.684,520.392,494.681,151.469,46.799,42.918,134.884,0.864,1.090,0.917,0.934
5895,processed,1563.508,64785.745,1150.444,492.265,1150.440,492.267,154.000,45.816,43.451,23.506,0.828,1.054,0.948,0.936
5896,processed,1537.839,64852.005,63.959,497.506,63.957,497.504,154.154,46.130,42.446,128.451,0.813,1.087,0.920,0.906
5897,processed,1563.508,64802.478,244.637,497.547,244.633,497.548,145.359,44.730,44.505,21.696,0.930,1.005,0.995,0.956
5898,processed,1127.126,64752.737,336.762,494.919,336.762,494.914,126.810,39.666,36.180,138.957,0.881,1.096,0.912,0.941
5899,processed,1463.164,64726.510,427.152,496.246,427.150,496.246,144.093,44.541,41.825,7.147,0.886,1.065,0.939,0.956
5900,processed,1379.155,64751.599,614.894,495.542,614.890,495.539,139.402,42.263,41.549,104.455,0.892,1.017,0.983,0.951
5901,processed,3176.022,64722.855,1040.634,509.233,1040.628,509.235,289.976,98.514,41.048,30.428,0.475,2.400,0.417,0.807
5902,processed,1211.136,64800.669,153.919,496.122,153.922,496.120,130.978,40.748,37.844,176.588,0.887,1.077,0.929,0.928
5903,processed,1388.489,64642.457,973.457,498.562,973.450,498.562,138.353,43.200,40.923,167.382,0.912,1.056,0.947,0.944
5904,processed,1530.838,64681.206,701.502,504.594,701.506,504.592,146.995,44.768,43.539,103.703,0.890,1.028,0.973,0.941
5905,processed,1236.805,64686.851,785.809,500.771,785.810,500.771,131.872,40.597,38.790,173.715,0.894,1.047,0.956,0.929
5906,processed,1435.161,64726.171,885.899,503.040,885.896,503.037,143.569,43.655,41.858,160.049,0.875,1.043,0.959,0.936
5907,processed,1421.159,64743.594,1284.612,505.322,1284.610,505.322,141.038,43.454,41.642,150.365,0.898,1.044,0.958,0.943
5908,processed,907.768,64868.090,1457.484,503.034,1457.483,503.030,174.709,36.292,31.848,8.711,0.374,1.140,0.878,0.813
5909,processed,1274.143,64831.877,1373.143,507.724,1373.141,507.724,134.928,41.652,38.948,25.006,0.879,1.069,0.935,0.933
5910,processed,1171.465,64761.777,1198.228,510.867,1198.228,510.865,128.817,39.595,37.670,157.904,0.887,1.051,0.951,0.930
5911,processed,44.338,64921.053,1498.868,499.649,1498.868,499.649,23.393,9.348,6.039,73.124,1.000,1.548,0.646,0.905
5912,processed,1395.490,64747.878,293.835,518.764,293.833,518.765,143.723,42.784,41.529,51.536,0.849,1.030,0.971,0.936
5913,processed,1561.175,64723.578,381.459,519.992,381.460,519.987,148.043,46.248,42.980,136.376,0.895,1.076,0.929,0.950
5914,processed,1194.801,64708.883,472.455,516.902,472.453,516.904,130.607,40.674,37.402,157.608,0.880,1.087,0.920,0.937
5915,processed,1411.825,64737.476,567.815,519.576,567.814,519.572,141.933,43.499,41.325,148.379,0.881,1.053,0.950,0.942
5916,processed,1337.150,64754.438,1106.317,518.611,1106.316,518.615,138.878,43.252,39.362,1.194,0.871,1.099,0.910,0.934
5917,processed,1374.487,64827.301,201.055,521.461,201.052,521.463,140.297,42.861,40.831,103.271,0.878,1.050,0.953,0.946
5918,processed,1708.191,64688.225,931.114,524.158,931.114,524.158,155.419,47.942,45.366,145.651,0.889,1.057,0.946,0.946
5919,processed,1106.124,64781.268,110.916,521.006,110.914,521.006,125.915,39.388,35.756,16.019,0.877,1.102,0.908,0.938
5920,processed,1533.172,64711.595,656.941,526.269,656.942,526.273,149.309,44.518,43.850,71.911,0.864,1.015,0.985,0.939
5921,processed,553.062,64908.907,22.956,522.988,22.953,522.988,100.208,29.467,23.897,52.960,0.692,1.233,0.811,0.786
5922,processed,1316.147,64703.617,748.437,527.099,748.441,527.104,141.409,43.563,38.468,156.396,0.827,1.132,0.883,0.928
5923,processed,1570.509,64714.972,841.554,530.025,841.554,530.025,148.785,45.837,43.625,178.999,0.892,1.051,0.952,0.936
5924,processed,1453.830,64798.209,1416.033,530.151,1416.031,530.151,148.043,43.228,42.821,51.980,0.834,1.009,0.991,0.926
5925,processed,1393.156,64700.335,1243.198,532.250,1243.196,532.254,138.878,44.038,40.279,118.013,0.908,1.093,0.915,0.948
5926,processed,1187.800,64788.806,1330.992,530.491,1330.989,530.489,130.607,39.186,38.594,135.626,0.875,1.015,0.985,0.937
5927,processed,1045.450,64778.241,1157.891,540.130,1157.896,540.128,137.612,39.153,33.998,167.378,0.694,1.152,0.868,0.901
5928,processed,1383.822,64708.393,522.362,544.315,522.361,544.310,141.409,43.109,40.872,151.384,0.870,1.055,0.948,0.938
5929,processed,1260.141,64735.015,427.827,543.626,427.826,543.626,131.872,41.220,38.925,148.560,0.911,1.059,0.944,0.952
5930,processed,1325.482,64784.343,157.583,546.748,157.583,546.747,136.717,42.126,40.062,2.361,0.891,1.052,0.951,0.935
5931,processed,1220.470,64751.654,338.778,544.742,338.776,544.742,131.502,40.740,38.143,42.798,0.887,1.068,0.936,0.931
5932,processed,1558.841,64772.876,63.860,549.311,63.858,549.312,145.883,45.081,44.027,92.245,0.920,1.024,0.977,0.952
5933,processed,1327.815,64709.475,1067.146,547.023,1067.145,547.024,134.928,41.582,40.658,9.021,0.917,1.023,0.978,0.948
